Date,Pitcher,O/U K,Mean Release MPH,Mean Release X,Mean Release Y,Mean Release Z,K/9,K/BB,WHIP,ERA,GB/FB,Opp. Team,Opp. Win %,Opp BA,Opp OBP,Opp OPS+,Opp K,Opp BB,Over/Under?,Actual
2023-05-09,Luis Ortiz,4.5,88.8349481,-2.522145329,54.59010381,5.935640138,9,3.33,1.3,2.7,0.55,COL,0.389,0.2539288668,0.3170007424,83.87379362,316,107,0,
2023-05-09,Brandon Pfaadt,4.5,89.90268456,-2.833825503,53.87516779,5.40409396,5.8,3,2.143,13.5,0.32,MIA,0.472,0.2464612823,0.3000761615,84.98705255,312,87,0,
2023-05-09,Nick Pivetta,4.5,88.34551451,-1.211609499,53.73077836,6.567480211,10,2.83,1.304,4.99,0.33,ATL,0.686,0.2596638655,0.3400297619,,,,0,
2023-05-09,Louie Varland,4.5,90.14470588,-1.824588235,53.60835294,5.461,11.8,4.67,1.5,5.91,0.43,SD,0.514,0.2334494774,0.3186311787,102.156654,313,142,1,
2023-05-09,Michael Wacha,4.5,86.44269663,-1.562760835,53.83391653,6.656500803,7.5,2.89,1.404,5.46,0.3,MIN,0.543,0.2203098107,0.299158378,90.87911247,336,117,0,
2023-05-09,Luke Weaver,4.5,88.48708487,-1.503763838,54.66918819,5.831439114,10.7,3.17,1.688,7.88,0.36,NYM,0.486,0.2362204724,0.3234172387,96.83829138,269,133,0,
2023-05-09,Michael Lorenzen,3.5,89.2812253,-1.850533597,54.60055336,5.702727273,6.9,2.29,1.381,5.14,0.5,CLE,0.457,0.2226962457,0.2992424242,77.52272727,269,123,0,
2023-05-09,Jordan Lyles,3.5,85.38283133,-1.489924699,53.74987952,6.002304217,6.7,2.14,1.388,6.69,0.26,CHA,0.333,0.2403846154,0.3040638607,89.32583454,307,100,1,
2023-05-09,Drew Rucinski,3.5,87.07792793,-2.716216216,53.83545045,5.586981982,3.9,0.67,2.25,7.71,0.43,NYY,0.528,0.2310315431,0.3006134969,,,,0,
2023-05-09,Connor Seabold,3.5,88.35187638,-2.646225166,54.4506181,5.571788079,6.8,4.67,1.5,5.3,0.4,PIT,0.583,0.249368155,0.3272058824,105.5345588,291,135,0,
2023-05-09,Noah Syndergaard,3.5,89.22707581,-0.9126353791,53.81146209,6.311028881,6,5.25,1.404,6.32,0.4,MIL,0.571,0.2432900433,0.3192632387,96.17191097,314,125,0,
2023-05-10,Clayton Kershaw,7.5,86.53412256,1.438356546,54.09725627,6.190250696,10.1,4.8,0.984,2.53,0.46,MIL,0.571,0.2432900433,0.3192632387,96.17191097,314,125,1,
2023-05-10,Kevin Gausman,6.5,89.38785872,-2.513020948,53.96357222,5.908434399,12.4,8.29,1.191,3.86,0.45,PHI,0.457,0.2657284768,0.3216995448,107.0280728,315,91,1,
2023-05-10,Hunter Greene,6.5,94.40846047,-2.545672677,54.11098474,5.982330097,12.6,3.92,1.426,3.74,0.34,NYM,0.486,0.2362204724,0.3234172387,96.83829138,269,133,0,
2023-05-10,Cristian Javier,6.5,86.13719116,-1.982977893,54.54525358,5.707503251,9.5,4.78,1.057,3.54,0.31,LAA,0.556,0.2626427406,0.3354978355,106.7481962,289,120,1,
2023-05-10,Justin Verlander,6.5,89.36006098,-1.59679878,54.48390244,7.022926829,9,5,1.2,3.6,0.21,CIN,0.412,0.2449160035,0.3192156863,81.81647059,307,112,1,
2023-05-10,Zack Wheeler,6.5,91.62243959,-1.963406214,53.41788262,5.547479862,10.9,4.18,1.237,4.26,0.4,TOR,0.6,0.2613355317,0.3360294118,110.5536765,280,126,1,
2023-05-10,Peyton Battenfield,5.5,87.73601036,-1.989533679,54.17181347,6.767772021,7.8,1.91,1.192,4.07,0.43,DET,0.471,0.2330762639,0.2973602484,86.49689441,322,101,0,
2023-05-10,Edward Cabrera,5.5,91.11534772,-1.943561151,54.00611511,6.235791367,12.4,1.69,1.656,4.78,0.53,ARI,0.571,0.2718855219,0.328030303,112.8136364,262,99,0,
2023-05-10,Josiah Gray,5.5,88.4517491,-1.831025332,54.77939686,5.238395657,8.6,2.47,1.345,3.03,0.42,SF,0.441,0.2409012132,0.3191981496,104.8820355,350,115,0,
2023-05-10,Seth Lugo,5.5,86.75983051,-0.9663898305,54.66823729,5.742779661,8.3,3.88,1.337,3.21,0.49,MIN,0.543,0.2203098107,0.299158378,90.87911247,336,117,0,
2023-05-10,Lance Lynn,5.5,89.30158311,-3.075356201,53.99881266,5.584894459,11.4,3.33,1.525,6.86,0.39,KC,0.278,0.2382522671,0.3013392857,90.35863095,315,100,0,
2023-05-10,Jordan Montgomery,5.5,88.46311377,1.813784431,53.92405988,6.642826347,8.3,4.22,1.22,3.29,0.48,CHC,0.486,0.2652388797,0.3357825129,106.7421014,307,122,0,
2023-05-10,Eduardo Rodriguez,5.5,89.54885057,1.726494253,54.20631034,5.867977011,7.9,4.88,0.784,1.81,0.42,CLE,0.457,0.2231473772,0.2982975574,78.75425611,273,124,1,
2023-05-10,Justin Steele,5.5,88.54850394,1.858173228,54.32395276,6.158330709,7.5,3.27,0.946,1.45,0.53,STL,0.333,0.2570532915,0.3255977496,,,,0,
2023-05-10,Jhony Brito,4.5,90.46093979,-1.349706314,54.27183554,6.144860499,6.4,1.58,1.463,6.08,0.47,OAK,0.222,0.232689211,0.3108587651,98.08232789,346,125,0,
2023-05-10,Griffin Canning,4.5,89.75797101,-1.123507246,54.52692754,5.927826087,8,2.25,1.328,5.31,0.46,HOU,0.486,0.2375827815,0.3048327138,86.54795539,290,107,0,
2023-05-10,Rich Hill,4.5,78.49590164,1.662470726,54.3384192,5.641615925,7.6,2.91,1.46,4.54,0.34,COL,0.389,0.2552166934,0.3182145428,84.69114471,320,111,0,
2023-05-10,Merrill Kelly,4.5,89.02150221,-1.681782032,54.26614138,5.522518409,9.2,2.11,1.195,2.75,0.49,MIA,0.472,0.2469635628,0.300222387,85.47813195,316,89,1,
2023-05-10,Dean Kremer,4.5,89.52540323,-2.556102151,54.23891129,5.835658602,7.1,2.55,1.542,5.8,0.37,TB,0.806,0.2743221691,0.347487615,143.3014862,314,125,0,
2023-05-10,Sean Manaea,4.5,89.19497817,3.222729258,53.58862445,5.682358079,10.4,2.08,1.629,7.33,0.37,WSN,,,,,,,0,
2023-05-10,Wade Miley,4.5,85.12539063,1.845078125,54.22701172,6.227871094,5.4,3.5,1.057,2.31,0.44,LAD,0.583,0.231147541,0.3260409315,106.3436838,347,167,0,
2023-05-10,Yonny Chirinos,3.5,89.88256881,-0.9917889908,54.12548165,6.573577982,3.7,1.33,0.776,1.86,0.49,BAL,0.629,0.2534979424,0.3316510454,108.5335256,302,142,0,
2023-05-10,Brad Keller,3.5,89.41896317,-1.876580381,54.41207084,6.116280654,6.5,0.89,1.817,4.67,0.55,CHA,0.333,0.2388758782,0.3012048193,89.53791637,313,100,1,
2023-05-10,Kyle Muller,3.5,88.68561151,1.419899281,54.09965468,6.143395683,5.6,1.17,1.941,6.62,0.48,NYY,0.528,0.2330016584,0.302827381,,,,1,
2023-05-10,Antonio Senzatela,3.5,91.27101449,-2.17,54.49405797,5.958695652,5.4,3,0.8,1.8,0.57,PIT,0.583,0.2465078061,0.3261802575,103.223176,302,141,0,
2023-05-11,Yu Darvish,6.5,87.51343537,-2.201751701,54.03879252,5.484030612,9.8,3.08,1.118,3.19,0.41,MIN,0.541,0.2201462226,0.2996389892,90.96462094,353,126,1,
2023-05-11,Kodai Senga,5.5,90.14816514,-1.830932722,54.02561162,5.878669725,10.1,1.64,1.469,3.38,0.51,CIN,0.417,0.2426532326,0.3177083333,80.88020833,326,118,1,
2023-05-11,Mike Clevinger,4.5,88.499375,-1.585125,53.87690625,5.83315625,8.4,2.06,1.528,4.84,0.36,KC,0.289,0.2400623539,0.3018335684,92.92877292,332,104,0,
2023-05-11,Alex Cobb,4.5,91.01687117,-2.045904908,54.67065951,5.763420245,8.5,6.33,1.24,2.01,0.63,ARI,0.541,0.2699044586,0.3271295634,110.7566213,284,107,0,
2023-05-11,Tommy Henry,4.5,85.93938731,1.840700219,53.82553611,5.567986871,4,1,1.532,5.17,0.4,SF,0.444,0.2420278005,0.3202328967,104.9832606,359,123,0,
2023-05-11,Bailey Ober,4.5,87.06863208,-1.5975,53.33410377,5.919575472,7.9,2.67,0.873,0.98,0.28,SD,0.514,0.2312757202,0.3183118741,100.7911302,333,154,1,
2023-05-11,Drew Rasmussen,4.5,90.24221922,-1.951474966,53.93336942,5.938240866,9.6,3.64,1.195,3.11,0.52,NYY,0.553,0.2348668281,0.3061371841,,,,1,
2023-05-11,Brady Singer,4.5,88.87542614,-1.529715909,53.49649148,5.311306818,8.8,2.75,1.604,8.82,0.41,CHA,0.342,0.237804878,0.3013130615,,,,0,
2023-05-12,Spencer Strider,8.5,92.33432432,-2.003162162,53.4992973,5.878013514,15.1,4.79,0.925,2.7,0.36,TOR,0.568,0.25625,0.3305439331,108.4030683,302,130,1,
2023-05-12,Corbin Burnes,6.5,90.51079365,-0.7580952381,53.95277778,5.937380952,7.3,2.29,1.135,3.86,0.5,KC,0.308,0.2389649924,0.3014452856,92.60701996,337,107,1,
2023-05-12,Sonny Gray,6.5,86.22296588,-1.141981627,53.97636483,5.498779528,10.6,3.13,1.1,1.35,0.5,CHC,0.486,0.2691107644,0.3423423423,111.4144144,316,135,1,
2023-05-12,Blake Snell,6.5,90.74698085,2.039175258,53.70173785,6.677628866,10,1.86,1.571,4.89,0.33,LAD,0.605,0.23187251,0.3264746228,107.5528121,353,171,0,
2023-05-12,MacKenzie Gore,5.5,91.04027939,1.581222352,53.42706636,6.016030268,11.7,2.53,1.432,3.65,0.51,NYM,0.474,0.2355305466,0.3228070175,96.58526316,290,144,0,
2023-05-12,Dustin May,5.5,94.01335453,-1.809395866,53.95868045,5.369252782,6.5,1.93,0.942,2.68,0.43,SD,0.5,0.2299679487,0.3165969317,100.8145049,343,156,0,
2023-05-12,Ken Waldichuk,5.5,87.62162162,2.896846361,53.62750674,5.432412399,7.8,1.72,1.75,7.25,0.34,TEX,0.622,0.2643137255,0.3351877608,115.0146036,339,126,0,
2023-05-12,Logan Allen,4.5,86.99716312,2.297659574,53.81180851,5.152553191,10.3,3.8,1.26,2.7,0.38,LAA,0.526,0.2581395349,0.3289745354,105.4122505,317,122,1,
2023-05-12,Chris Bassitt,4.5,84.81562179,-1.45004111,54.1652518,5.699609455,7.4,1.65,1.225,4.28,0.41,ATL,0.676,0.2615262321,0.3415492958,,,,1,
2023-05-12,Kyle Bradish,4.5,90.40461847,-1.410843373,54.13214859,6.354457831,8.2,2,1.729,5.95,0.5,PIT,0.553,0.2453889334,0.3263598326,104.153417,315,147,1,
2023-05-12,Marco Gonzales,4.5,83.33155894,2.253365019,54.05024715,5.454220532,6.8,2.09,1.467,4.7,0.43,DET,0.472,0.2334410339,0.296404989,85.37564197,340,104,0,
2023-05-12,Michael Kopech,4.5,91.36264881,-2.463080357,53.79669643,5.799300595,8.6,1.64,1.566,5.97,0.34,HOU,0.514,0.237711523,0.3051337672,86.86550976,300,110,1,
2023-05-12,Johan Oviedo,4.5,89.60520487,-2.762369878,53.55198228,5.608106312,8,2.2,1.622,5.59,0.52,BAL,0.649,0.2524115756,0.3319268636,108.745429,305,148,0,
2023-05-12,James Paxton,4.5,90.335,1.723,54.0185,6.2495,,,,,,,,,,,,,1,
2023-05-12,Drew Smyly,4.5,84.54192073,1.977134146,54.84762195,6.441493902,8,3.78,0.991,3.05,0.36,MIN,0.553,0.219666931,0.3,91.22816901,362,129,0,
2023-05-12,Tyler Anderson,3.5,84.68008475,1.97779661,54.24896893,6.180974576,6.8,1.5,1.642,5.4,0.34,CLE,0.459,0.2207792208,0.2960288809,77.03104693,283,127,0,
2023-05-12,Graham Ashcraft,3.5,93.24466019,-1.757524272,54.76195793,6.281213592,7.2,1.67,1.327,3.82,0.52,MIA,0.5,0.2460567823,0.2984104046,85.75216763,326,90,0,
2023-05-12,Austin Gomber,3.5,85.3951049,1.314503497,53.77158042,6.619678322,5.9,1.38,1.59,6.75,0.42,PHI,0.486,0.2645211931,0.3223495702,107.0014327,334,101,1,
2023-05-12,Tylor Megill,3.5,89.51412429,-1.578542373,53.24430508,5.986327684,6.9,1.5,1.5,4.33,0.42,WSN,,,,,,,1,
2023-05-12,Adam Wainwright,3.5,80.09775281,-1.042808989,54.05477528,6.292865169,9,,,,,,,,,,,,0,
2023-05-12,Taijuan Walker,3.5,88.7746114,-1.998018135,54.59371762,6.537979275,9.1,2.06,1.414,5.97,0.52,COL,0.421,0.2546875,0.318149965,84.5024527,331,115,0,
2023-05-13,Joe Ryan,7.5,88.22717949,-2.586371795,54.09939744,4.981230769,9.6,7.83,0.841,2.45,0.42,CHC,0.5,0.2703113136,0.3429919137,111.7769542,328,139,1,10
2023-05-13,Dylan Cease,6.5,88.55385588,-1.351352718,54.33228824,6.201340076,10.9,2.45,1.512,5.58,0.41,HOU,0.526,0.2376470588,0.3076384022,87.46461107,306,118,0,5
2023-05-13,Zac Gallen,6.5,88.60829876,-2.869678423,54.02518672,5.906410788,11.6,10.67,0.846,2.36,0.44,SF,0.447,0.2436194896,0.3209366391,104.9717631,369,128,0,6
2023-05-13,Shane McClanahan,6.5,90.55023923,0.8696889952,53.54200957,6.120909091,11.3,2.9,1.13,1.76,0.5,NYY,0.55,0.234026174,0.3048275862,,,,0,3
2023-05-13,Chris Sale,6.5,88.65567823,3.179589905,54.13007886,5.364353312,11.5,4.09,1.443,6.37,0.42,STL,0.359,0.2609340252,0.328229028,,,,1,9
2023-05-13,Reid Detmers,5.5,89.64042254,1.416704225,54.64643662,5.965746479,11.4,3.17,1.5,5.1,0.39,CLE,0.447,0.2241515391,0.2992291521,79.57673441,286,132,0,3
2023-05-13,Jon Gray,5.5,89.07040816,-1.834635569,53.96752187,5.589125364,6.5,1.93,1.248,3.82,0.43,OAK,0.225,0.2332838039,0.3117223314,102.1990832,372,136,0,5
2023-05-13,Bryce Miller,5.5,92.4060241,-0.7957831325,54.24204819,5.740722892,11.3,15,0.417,0.75,0.13,DET,0.459,0.2327044025,0.2952108649,84.18012866,344,106,0,3
2023-05-13,Joe Musgrove,5.5,88.64487179,-1.35491453,54.50534188,6.38491453,9.5,3.5,1.425,6.75,0.44,LAD,0.615,0.2303501946,0.3250670241,106.7848525,359,175,0,4
2023-05-13,Roansy Contreras,4.5,86.92892224,-0.9239427012,53.9187176,5.874010914,7.3,1.63,1.553,4.74,0.4,BAL,0.658,0.2533333333,0.3342465753,109.8034247,310,155,0,1
2023-05-13,Nestor Cortes,4.5,87.19462366,1.229665472,54.62681004,5.742270012,9.2,3.55,1.237,4.74,0.19,TB,0.75,0.2741935484,0.3468057366,140.2281617,336,135,0,3
2023-05-13,Ryan Feltner,3.5,89.5797066,-1.811564792,54.03585575,5.332212714,8.8,1.57,1.604,5.08,0.43,PHI,0.5,0.2631981637,0.3202797203,105.7706294,345,102,0,0
2023-05-13,Adrian Houser,3.5,89.79310345,-1.364022989,53.79252874,6.038390805,9.6,5,1.714,3.86,0.6,KC,0.3,0.2358630952,0.2992602555,90.28379287,347,111,0,2
2023-05-13,Steven Matz,4.5,88.42085153,1.72308952,53.96735808,5.625491266,8.2,2.2,1.596,5.7,0.49,BOS,0.564,0.2686567164,0.3390842734,113.0033179,308,131,0,4
2023-05-13,Tyler Wells,4.5,87.50361727,-1.248588098,54.19134189,6.945285881,7,4.43,0.775,3.15,0.35,PIT,0.538,0.24453125,0.3247106875,102.6289993,327,149,1,8
2023-05-13,Hayden Wesneski,4.5,88.34325323,-2.347134935,53.77225508,5.544288355,6,2.88,1.282,3.93,0.42,MIN,0.538,0.2176607281,0.2973158981,88.74948383,367,131,1,5
2023-05-13,Brandon Bielak,3.5,88.20637255,-1.393039216,54.95166667,6.223235294,6.2,1.2,1.962,4.15,0.4,CHA,0.325,0.2347383721,0.2972258917,,,,1,4
2023-05-13,Anthony DeSclafani,3.5,89.62612753,-2.001119751,53.97625194,5.508942457,6.6,8.25,0.933,2.8,0.49,ARI,0.538,0.2721088435,0.3301630435,111.6705163,296,115,0,2
2023-05-13,Alex Faedo,3.5,88.66081081,-1.666148649,54.59236486,6.245337838,1.9,,,,,,,,,,,,1,7
2023-05-13,Zack Greinke,3.5,84.01076696,-1.451666667,54.52522124,6.230678466,5.8,3.86,1.32,5.18,0.44,MIL,0.553,0.2419871795,0.3176972281,94.94740583,342,135,1,5
2023-05-13,Cal Quantrill,3.5,90.22659033,-1.22586514,54.04071247,6.322480916,4.8,1.75,1.322,3.89,0.43,LAA,0.538,0.2599849284,0.3302139037,105.4759358,326,126,0,2
2023-05-14,Logan Gilbert,5.5,89.84503205,-1.291184,52.96184,6.20216,11.2,6.25,0.992,3.79,0.47,DET,0.447,0.2296466974,0.2911126662,81.09937019,350,106,0,4
2023-05-14,Andrew Heaney,6.5,88.35497076,2.818611111,54.03703216,4.936330409,9.5,2.38,1.222,5.25,0.4,OAK,0.22,0.2318313953,0.3098139833,99.99679282,377,138,1,9
2023-05-14,Clarke Schmidt,5.5,89.50570776,-1.468561644,54.30706621,5.666712329,11,3.91,1.613,5.35,0.44,TB,0.732,0.2755174875,0.3479365079,140.6273016,345,138,0,1
2023-05-14,Tanner Bibee,5.5,87.9608,-1.67892,53.99732,6.44016,9.2,3.75,1.432,4.3,0.26,LAA,0.525,0.2604548789,0.3309492848,105.7613784,332,130,1,7
2023-05-14,Lucas Giolito,5.5,87.32882883,-1.360707851,53.65607465,6.284208494,9.4,4.55,1.112,3.59,0.34,HOU,0.513,0.2375859435,0.3069036227,85.16883117,315,120,1,6
2023-05-14,Mitch Keller,5.5,90.29533074,-2.078599222,54.03095331,5.963939689,10.1,4,1.087,2.72,0.44,BAL,0.667,0.2515337423,0.3315436242,109.3255034,312,156,1,13
2023-05-14,Yusei Kikuchi,5.5,90.79537037,2.219403905,53.64745118,5.536330935,7.9,4.13,1.195,3.35,0.39,ATL,0.641,0.2564491654,0.3382550336,,,,1,7
2023-05-14,Aaron Nola,4.5,86.31961185,-2.019928498,53.80447395,5.240510725,7.2,3.55,1.13,4.44,0.39,COL,0.4,0.2551928783,0.316,84.02066667,349,117,0,4
2023-05-14,Max Scherzer,5.5,87.64924623,-3.227152429,54.25035176,5.347638191,7.9,2,1.412,5.56,0.24,WSN,,,,,,,1,6
2023-05-14,Marcus Stroman,5.5,88.79597315,-0.943852349,54.74777181,5.288966443,8.4,2.59,1.056,2.28,0.57,MIN,0.55,0.2215523738,0.3007367716,93.12525117,376,134,0,3
2023-05-14,Louie Varland,5.5,90.18037736,-1.782037736,53.57407547,5.43754717,10.8,4,1.38,4.32,0.41,CHC,0.487,0.2681481481,0.342519685,110.6942257,342,146,1,7
2023-05-14,Logan Webb,5.5,88.85760095,-1.267078385,53.67243468,5.085736342,9.5,6.88,1.154,3.46,0.6,ARI,0.55,0.2725258493,0.3300132802,112.4920319,300,117,0,3
2023-05-14,Hunter Brown,4.5,90.76581921,-1.296666667,53.87772599,6.207485876,9,2.44,1.308,3.23,0.52,CHA,0.341,0.2381289865,0.2993548387,,,,1,8
2023-05-14,Zach Eflin,4.5,86.91488095,-2.268492063,53.84563492,5.816428571,9.3,8.75,1.029,2.91,0.56,NYY,0.561,0.2355588897,0.3078470825,,,,1,9
2023-05-14,Braxton Garrett,4.5,85.90827586,2.830372414,54.0957931,6.015586207,8,4.67,1.642,5.97,0.45,CIN,0.462,0.2459396752,0.3191196699,84.4133425,360,125,1,8
2023-05-14,Kyle Gibson,4.5,86.84847222,-2.244652778,53.62459722,6.256513889,5.9,2.38,1.34,4.4,0.46,PIT,0.525,0.241221374,0.3211192538,100.4103931,338,151,1,5
2023-05-14,Tony Gonsolin,4.5,86.36133333,-0.9855111111,54.40533333,6.012177778,6.4,2,1.071,1.93,0.43,SD,0.475,0.2283105023,0.3117921386,98.86742172,356,157,1,6
2023-05-14,Corey Kluber,4.5,84.37184325,-1.860754717,54.07330914,5.076777939,7.3,2.33,1.398,6.29,0.32,STL,0.375,0.2579710145,0.3259596617,,,,1,5
2023-05-14,Miles Mikolas,3.5,87.62603406,-1.95919708,54.07246959,6.555085158,8.9,3.42,1.656,5.4,0.36,BOS,0.55,0.269286754,0.3389500972,112.0855476,314,132,0,0
2023-05-14,Brandon Pfaadt,4.5,89.38438819,-2.802362869,53.82751055,5.398016878,5.6,2,1.966,12.1,0.24,SF,0.436,0.2430188679,0.3194351042,103.9731002,376,130,1,5
2023-05-14,Patrick Sandoval,4.5,86.84732006,1.166156202,54.34931087,6.174012251,6.3,1.73,1.243,3.41,0.52,CLE,0.462,0.2278675905,0.3028024607,81.76281613,293,136,1,5
2023-05-14,Luke Weaver,4.5,88.53824363,-1.375580737,54.6666289,5.81878187,8.6,3,1.455,7.36,0.39,MIA,0.475,0.245508982,0.3012295082,87.92486339,342,102,1,6
2023-05-14,Joey Wentz,4.5,88.32660891,1.467314356,54.04544554,6.209405941,7.1,2.08,1.353,6.09,0.38,SEA,0.513,0.2238461538,0.3032169747,90.01232033,379,130,0,3
2023-05-14,Kyle Freeland,3.5,85.94129288,1.480606061,53.83171278,5.693003953,6,2.73,1.147,3.57,0.43,PHI,0.513,0.2643335815,0.3226902174,107.0625,352,108,1,8
2023-05-14,Jake Irvin,3.5,88.55731707,-2.065203252,53.59569106,5.878699187,6.8,1.14,1.219,0.84,0.42,NYM,0.487,0.2371294852,0.3233287858,96.72783083,295,147,1,6
2023-05-14,Collin McHugh,3.5,83.09889706,-2.341323529,53.84007353,5.338088235,5.4,1.6,1.575,3.38,0.49,TOR,0.59,0.2565249814,0.3306719894,107.3000665,323,136,0,2
2023-05-15,Shohei Ohtani,7.5,88.6865651,-2.268310249,53.67245152,5.701592798,12.9,3.3,0.913,2.74,0.48,BAL,0.65,0.2501867065,0.3289646134,107.1802097,329,156,0,5
2023-05-15,Hunter Greene,6.5,94.36162228,-2.532372881,54.13872881,5.998184019,11.8,3.19,1.487,3.69,0.32,COL,0.415,0.2539912917,0.3141737427,83.42586545,354,118,1,8
2023-05-15,Merrill Kelly,5.5,89.25850515,-1.687989691,54.25246134,5.515695876,9.1,2.3,1.147,3.18,0.49,OAK,0.214,0.2313697658,0.3086574655,99.21392723,390,140,1,9
2023-05-15,Framber Valdez,6.5,88.93805714,0.6829028571,54.61325714,6.184502857,9.7,5.7,1.038,2.38,0.64,CHC,0.475,0.266088214,0.3395378691,110.0320924,351,147,1,8
2023-05-15,Jack Flaherty,5.5,86.66018711,-2.591808732,53.79681913,5.421746362,8.9,1.44,1.729,6.18,0.48,MIL,0.575,0.2406417112,0.316395664,96.38888889,364,141,1,10
2023-05-15,Freddy Peralta,5.5,88.78355615,-2.786911765,53.56859626,5.005427807,10.2,3.29,1.205,3.32,0.37,STL,0.39,0.2601969058,0.3278584965,,,,0,4
2023-05-15,David Peterson,5.5,88.5955335,2.138436725,53.49890819,6.19455335,10.6,3.33,1.677,7.68,0.53,WSN,,,,,,,0,5
2023-05-15,Grayson Rodriguez,5.5,88.81446629,-2.226488764,53.3843118,5.890337079,11,2.93,1.545,5.08,0.42,LAA,0.512,0.2582496413,0.3280254777,103.3783439,340,130,0,3
2023-05-15,Bailey Falter,4.5,85.73511628,1.075081395,53.17419767,5.818418605,6.5,3.25,1.389,5.75,0.4,SF,0.425,0.2398523985,0.3164473684,102.6967105,388,133,0,2
2023-05-15,Tanner Houck,4.5,89.42354949,-2.889863481,54.09180887,5.206962457,7.9,2.36,1.327,5.26,0.5,SEA,0.5,0.2251308901,0.3040585496,90.69061876,388,134,1,5
2023-05-15,George Kirby,4.5,90.41754658,-1.605745342,54.02795031,5.791863354,7.1,11.67,0.963,2.62,0.44,BOS,0.537,0.2669039146,0.3375554148,110.3578214,321,137,1,6
2023-05-15,Noah Syndergaard,3.5,89.24250871,-0.9190940767,53.81709059,6.310296167,5.8,4.2,1.423,6.12,0.41,MIN,0.561,0.2279035793,0.3064935065,97.70974026,384,139,1,5
2023-05-15,Jameson Taillon,4.5,88.82046784,-1.315467836,53.87084795,6.047894737,11.4,4.17,1.475,6.41,0.34,HOU,0.525,0.2382725242,0.305740988,84.97263017,323,120,0,1
2023-05-15,Michael Wacha,4.5,86.38655462,-1.546162465,53.83289916,6.651148459,7.2,2.5,1.339,4.82,0.32,KC,0.286,0.2365439093,0.2994241843,91.02623161,365,116,1,11
2023-05-15,Patrick Corbin,3.5,86.19736111,2.306916667,53.62508333,6.340236111,6.1,3.33,1.421,4.87,0.49,NYM,0.488,0.2394678492,0.3231865285,96.70272021,311,151,0,1
2023-05-15,Brad Keller,3.5,89.21510353,-1.873819951,54.41465937,6.114282238,6.6,0.91,1.765,4.31,0.57,SD,0.463,0.2254464286,0.3089960887,97.27053455,366,160,0,2
2023-05-15,Drew Rucinski,3.5,86.98895899,-2.669085174,53.8351735,5.614227129,3.8,0.67,2.093,8.16,0.44,ARI,0.561,0.2700941347,0.3289986996,111.6222367,303,121,0,0
2023-05-15,Connor Seabold,3.5,88.54886792,-2.618377358,54.43288679,5.574150943,6.5,2.83,1.437,4.56,0.41,CIN,0.45,0.2441421013,0.3187919463,84.16107383,371,130,0,3
2023-05-16,Kevin Gausman,7.5,89.58825871,-2.514920477,53.95738569,5.905347913,12.6,9.57,1.104,3.38,0.47,NYY,0.548,0.2379562044,0.3086984957,,,,1,10
2023-05-16,Cristian Javier,7.5,86.33863109,-1.94850348,54.55061485,5.710162413,10.4,5.4,1.007,3.47,0.31,CHC,0.475,0.266088214,0.3395378691,110.0320924,351,147,0,5
2023-05-16,Clayton Kershaw,6.5,86.55488257,1.439691358,54.09353086,6.186209877,10.1,5.6,0.946,2.36,0.45,MIN,0.561,0.2279035793,0.3064935065,97.70974026,384,139,1,7
2023-05-16,Jordan Montgomery,5.5,88.47540628,1.811191766,53.93864572,6.641755146,8,3.42,1.304,4.11,0.46,MIL,0.575,0.2406417112,0.316395664,96.38888889,364,141,1,7
2023-05-16,Justin Verlander,6.5,89.39583333,-1.58275463,54.49925926,7.040115741,9,4,0.833,2.25,0.24,TB,0.738,0.2754532775,0.3483910891,140.6534653,355,142,0,3
2023-05-16,Zack Wheeler,6.5,91.67889344,-1.975440574,53.40449795,5.542756148,10.6,4.42,1.133,3.8,0.41,SF,0.425,0.2398523985,0.3164473684,102.6967105,388,133,1,8
2023-05-16,Shane Bieber,5.5,86.79952324,-1.478200238,53.7561025,5.631168057,6.8,3,1.103,2.61,0.47,CHA,0.333,0.2373702422,0.2986767486,,,,0,4
2023-05-16,Alex Cobb,5.5,90.83888889,-2.051732804,54.64460317,5.743981481,7.7,5.13,1.238,1.7,0.64,PHI,0.5,0.2628903413,0.3214049039,106.1530815,363,111,0,3
2023-05-16,Seth Lugo,5.5,86.90430267,-0.9713946588,54.66053412,5.746765579,8.2,4,1.286,3.18,0.47,KC,0.286,0.2365439093,0.2994241843,91.02623161,365,116,0,2
2023-05-16,Lance Lynn,5.5,89.23434579,-2.991600467,54.02450935,5.576436916,11,3.18,1.602,7.51,0.36,CLE,0.475,0.2279909707,0.3021390374,81.73328877,298,137,1,7
2023-05-16,Nick Pivetta,5.5,88.33856132,-1.219587264,53.73301887,6.580023585,9.3,2.4,1.5,6.23,0.34,SEA,0.5,0.2251308901,0.3040585496,90.69061876,388,134,1,6
2023-05-16,Josiah Gray,4.5,88.43101952,-1.822440347,54.77786334,5.245238612,7.9,2.11,1.336,2.96,0.45,MIA,0.488,0.2472647702,0.3024650233,89.00999334,351,104,1,5
2023-05-16,Tommy Henry,4.5,86.10397112,1.863465704,53.80288809,5.564296029,3.6,1,1.388,4.43,0.42,OAK,0.214,0.2313697658,0.3086574655,99.21392723,390,140,0,4
